Date,Time,Timer,Temperature,Condition,Light,Car,CarDuration
2022-06-26,16-11-43.168,79.0,20.08,overcast clouds,Red,False,0
2022-06-26,16-11-49.824,7.0,20.08,overcast clouds,Green,False,1
2022-06-26,16-12-06.920,15.0,20.08,overcast clouds,Red,False,1
2022-06-26,16-12-15.462,8.0,20.08,overcast clouds,Green,True,3
2022-06-26,16-12-54.128,39.0,20.08,overcast clouds,Red,False,0
2022-06-26,16-13-04.485,9.0,20.08,overcast clouds,Green,False,1
2022-06-26,16-14-05.010,58.0,20.08,overcast clouds,Red,False,0
2022-06-26,16-14-17.535,11.0,20.08,overcast clouds,Green,True,4
2022-06-26,16-14-42.711,26.0,20.08,overcast clouds,Red,True,2
2022-06-26,16-14-55.110,10.0,20.08,overcast clouds,Green,True,3
2022-06-26,16-15-06.897,12.0,20.08,overcast clouds,Red,True,2
2022-06-26,16-15-19.344,11.0,20.08,overcast clouds,Green,False,2
2022-06-26,16-15-31.568,12.0,20.08,overcast clouds,Red,False,0
2022-06-26,16-15-40.173,8.0,20.08,overcast clouds,Green,False,2
2022-06-26,16-16-05.157,22.0,20.08,overcast clouds,Red,True,3
2022-06-26,16-16-15.811,12.0,20.25,overcast clouds,Green,True,6
2022-06-26,16-16-38.560,20.0,20.25,overcast clouds,Red,True,18
2022-06-26,16-16-47.023,7.0,20.25,overcast clouds,Green,False,2
2022-06-26,16-17-09.976,23.0,20.25,overcast clouds,Red,False,0
2022-06-26,16-17-18.552,8.0,20.25,overcast clouds,Green,False,2
2022-06-26,16-18-02.208,42.0,20.25,overcast clouds,Red,False,0
2022-06-26,16-18-10.829,8.0,20.25,overcast clouds,Green,False,1
2022-06-26,16-18-33.689,22.0,20.24,overcast clouds,Red,False,0
2022-06-26,16-18-40.072,6.0,20.24,overcast clouds,Green,False,1
2022-06-26,16-18-56.702,14.0,20.24,overcast clouds,Red,True,9
2022-06-26,16-19-02.979,5.0,20.24,overcast clouds,Green,False,0
2022-06-26,16-19-15.806,14.0,20.24,overcast clouds,Red,True,9
2022-06-26,16-19-30.352,13.0,20.24,overcast clouds,Green,True,4
2022-06-26,16-19-42.889,11.0,20.21,overcast clouds,Red,True,5
2022-06-26,16-19-55.446,11.0,20.21,overcast clouds,Green,True,8
2022-06-26,16-21-07.932,60.0,20.21,overcast clouds,Red,True,8
2022-06-26,16-21-10.114,6.0,20.21,overcast clouds,Green,False,1
2022-06-26,16-21-25.558,22.0,20.21,overcast clouds,Red,False,1
2022-06-26,16-21-40.536,14.0,20.21,overcast clouds,Green,True,4
2022-06-26,16-22-09.068,26.0,20.23,overcast clouds,Red,True,16
2022-06-26,16-22-19.418,9.0,20.23,overcast clouds,Green,False,2
2022-06-26,16-23-00.826,41.0,20.23,overcast clouds,Red,False,0
2022-06-26,16-23-09.149,7.0,20.23,overcast clouds,Green,False,2
2022-06-26,16-23-59.124,49.0,20.23,overcast clouds,Red,False,0
2022-06-26,16-24-09.754,10.0,20.23,overcast clouds,Green,True,4
2022-06-26,16-25-28.771,78.0,20.24,overcast clouds,Red,True,6
2022-06-26,16-25-53.878,9.0,20.24,overcast clouds,Green,False,2
2022-06-26,16-26-13.874,35.0,20.24,overcast clouds,Red,False,0
2022-06-26,16-26-25.563,10.0,20.24,overcast clouds,Green,False,1
2022-06-26,16-27-06.610,40.0,20.24,overcast clouds,Red,False,0
2022-06-26,16-27-17.211,10.0,20.24,overcast clouds,Green,True,3
2022-06-26,16-28-38.705,80.0,20.23,overcast clouds,Red,False,0
2022-06-26,16-28-46.849,7.0,20.23,overcast clouds,Green,False,2
2022-06-26,16-29-08.273,21.0,20.23,overcast clouds,Red,False,0
2022-06-26,16-29-18.486,10.0,20.23,overcast clouds,Green,True,3
2022-06-26,16-30-00.249,40.0,20.21,overcast clouds,Red,False,0
2022-06-26,16-30-11.449,9.0,20.21,overcast clouds,Green,False,2
2022-06-26,16-30-25.098,13.0,20.21,overcast clouds,Red,False,0
2022-06-26,16-30-46.040,17.0,20.21,overcast clouds,Green,True,6
2022-06-26,16-31-04.860,21.0,20.13,overcast clouds,Red,False,1
2022-06-26,16-31-11.076,5.0,20.13,overcast clouds,Green,False,0
2022-06-26,16-32-37.898,85.0,20.11,overcast clouds,Red,False,0
2022-06-26,16-32-50.166,13.0,20.11,overcast clouds,Green,True,5
2022-06-26,16-33-04.628,13.0,20.11,overcast clouds,Red,False,0
2022-06-26,16-33-12.897,7.0,20.11,overcast clouds,Green,False,1
2022-06-26,16-34-02.293,49.0,20.1,overcast clouds,Red,False,0
2022-06-26,16-34-12.813,9.0,20.1,overcast clouds,Green,False,2
2022-06-26,16-34-38.178,25.0,20.1,overcast clouds,Red,False,0
2022-06-26,16-34-45.842,7.0,20.1,overcast clouds,Green,False,1
2022-06-26,16-35-14.221,27.0,20.11,overcast clouds,Red,False,0
2022-06-26,16-35-24.936,10.0,20.11,overcast clouds,Green,False,2
2022-06-26,16-35-58.781,31.0,20.11,overcast clouds,Red,False,0
2022-06-26,16-36-08.215,10.0,20.11,overcast clouds,Green,True,3
2022-06-26,16-37-17.001,63.0,20.1,overcast clouds,Red,False,0
2022-06-26,16-37-22.003,7.0,20.1,overcast clouds,Green,False,1
2022-06-26,16-37-23.459,1.0,20.1,overcast clouds,Red,False,0
2022-06-26,16-37-39.482,16.0,20.1,overcast clouds,Green,False,2
2022-06-26,16-38-11.362,26.0,20.1,overcast clouds,Red,False,1
2022-06-26,16-38-29.142,6.0,20.11,overcast clouds,Green,False,0
2022-06-26,16-39-06.864,44.0,20.11,overcast clouds,Red,False,1
2022-06-26,16-39-12.212,6.0,20.11,overcast clouds,Green,False,0
2022-06-26,16-39-18.755,12.0,20.11,overcast clouds,Red,True,6
2022-06-26,16-39-25.834,7.0,20.11,overcast clouds,Green,False,2
2022-06-26,16-40-18.420,49.0,19.98,overcast clouds,Red,True,17
2022-06-26,16-40-26.644,10.0,19.98,overcast clouds,Green,True,5
2022-06-26,16-40-42.727,14.0,19.98,overcast clouds,Red,True,5
2022-06-26,16-40-49.292,6.0,19.98,overcast clouds,Green,False,1
2022-06-26,16-41-01.471,12.0,19.98,overcast clouds,Red,False,1
2022-06-26,16-41-11.678,9.0,19.98,overcast clouds,Green,True,3
2022-06-26,16-41-29.335,15.0,19.98,overcast clouds,Red,False,0
2022-06-26,16-41-34.019,5.0,19.98,overcast clouds,Green,False,0
2022-06-26,16-41-54.136,19.0,19.98,overcast clouds,Red,False,0
2022-06-26,16-42-02.571,7.0,19.98,overcast clouds,Green,False,1
2022-06-26,16-42-29.589,27.0,19.98,overcast clouds,Red,False,0
2022-06-26,16-42-39.005,7.0,19.98,overcast clouds,Green,False,2
2022-06-26,16-43-02.720,23.0,19.98,overcast clouds,Red,True,18
2022-06-26,16-43-11.083,7.0,19.98,overcast clouds,Green,False,1
2022-06-26,16-43-26.722,15.0,19.98,overcast clouds,Red,False,0
2022-06-26,16-43-45.362,18.0,19.98,overcast clouds,Green,True,5
2022-06-26,16-44-26.670,40.0,19.98,overcast clouds,Red,False,0
2022-06-26,16-44-41.093,13.0,19.98,overcast clouds,Green,False,2
2022-06-26,16-44-54.599,13.0,19.98,overcast clouds,Red,False,0
2022-06-26,16-45-05.215,10.0,19.98,overcast clouds,Green,False,2
2022-06-26,16-45-20.865,15.0,19.98,overcast clouds,Red,False,0
2022-06-26,16-45-37.959,16.0,19.98,overcast clouds,Green,True,3
2022-06-26,16-46-14.770,35.0,20.13,overcast clouds,Red,False,0
2022-06-26,16-46-27.340,11.0,20.13,overcast clouds,Green,True,5
2022-06-26,16-46-40.841,13.0,20.13,overcast clouds,Red,True,7
2022-06-26,16-46-49.245,7.0,20.13,overcast clouds,Green,False,1
2022-06-26,16-46-59.678,11.0,20.13,overcast clouds,Red,True,8
2022-06-26,16-47-09.238,7.0,20.13,overcast clouds,Green,False,2
2022-06-26,16-48-10.924,62.0,20.1,overcast clouds,Red,False,0
2022-06-26,16-48-23.262,10.0,20.1,overcast clouds,Green,False,1
2022-06-26,16-48-46.165,23.0,20.1,overcast clouds,Red,False,0
2022-06-26,16-48-56.627,9.0,20.1,overcast clouds,Green,False,2
2022-06-26,16-50-04.330,67.0,20.09,overcast clouds,Red,False,0
2022-06-26,16-50-12.867,8.0,20.09,overcast clouds,Green,False,0
2022-06-26,16-50-46.181,33.0,20.09,overcast clouds,Red,False,0
2022-06-26,16-51-02.672,14.0,20.09,overcast clouds,Green,True,3
2022-06-26,16-51-19.153,15.0,19.9,overcast clouds,Red,False,1
2022-06-26,16-51-27.437,9.0,19.9,overcast clouds,Green,True,3
2022-06-26,16-51-44.200,15.0,19.9,overcast clouds,Red,False,0
2022-06-26,16-51-54.597,9.0,19.9,overcast clouds,Green,False,2
2022-06-26,16-52-11.091,15.0,19.9,overcast clouds,Red,False,0
2022-06-26,16-52-18.804,8.0,19.9,overcast clouds,Green,False,1
2022-06-26,16-53-00.389,40.0,19.9,overcast clouds,Red,True,5
2022-06-26,16-53-11.112,10.0,19.9,overcast clouds,Green,True,3
2022-06-26,16-53-56.576,44.0,19.9,overcast clouds,Red,False,1
2022-06-26,16-54-06.978,9.0,19.9,overcast clouds,Green,True,3
2022-06-26,16-54-37.115,29.0,19.9,overcast clouds,Red,True,14
2022-06-26,16-54-45.770,10.0,19.9,overcast clouds,Green,False,1
2022-06-26,16-55-02.136,14.0,19.9,overcast clouds,Red,False,0
2022-06-26,16-55-16.816,13.0,19.9,overcast clouds,Green,True,5
2022-06-26,16-55-41.641,25.0,19.9,overcast clouds,Red,False,1
2022-06-26,16-55-52.041,9.0,19.9,overcast clouds,Green,True,3
2022-06-26,16-55-54.173,1.0,19.9,overcast clouds,Red,False,0
2022-06-26,16-56-06.703,11.0,19.9,overcast clouds,Green,False,0
2022-06-26,16-56-40.095,33.0,19.92,overcast clouds,Red,False,0
2022-06-26,16-56-48.454,7.0,19.92,overcast clouds,Green,False,1
2022-06-26,16-57-26.333,37.0,19.92,overcast clouds,Red,False,0
2022-06-26,16-57-36.907,10.0,19.92,overcast clouds,Green,False,2
2022-06-26,16-58-31.903,54.0,19.9,overcast clouds,Red,False,0
2022-06-26,16-58-38.291,6.0,19.9,overcast clouds,Green,False,0
2022-06-26,16-58-42.269,2.0,19.9,overcast clouds,Red,False,0
2022-06-26,16-58-52.604,9.0,19.9,overcast clouds,Green,False,1
2022-06-26,16-59-36.517,43.0,19.9,overcast clouds,Red,True,2
2022-06-26,16-59-47.270,10.0,19.9,overcast clouds,Green,False,2
2022-06-26,17-00-24.419,20.0,19.9,overcast clouds,Red,False,0
2022-06-26,17-00-29.812,13.0,19.9,overcast clouds,Green,True,4
2022-06-26,17-00-38.299,15.0,19.85,overcast clouds,Red,False,0
2022-06-26,17-00-54.964,15.0,19.85,overcast clouds,Green,False,2
2022-06-26,17-01-41.740,47.0,19.8,overcast clouds,Red,False,1
2022-06-26,17-01-52.536,10.0,19.8,overcast clouds,Green,True,4
2022-06-26,17-02-56.680,62.0,19.8,overcast clouds,Red,True,3
2022-06-26,17-03-05.219,8.0,19.8,overcast clouds,Green,False,1
2022-06-26,17-03-29.338,22.0,19.8,overcast clouds,Red,False,0
2022-06-26,17-03-33.989,5.0,19.8,overcast clouds,Green,False,0
2022-06-26,17-03-50.150,15.0,19.8,overcast clouds,Red,True,7
2022-06-26,17-04-02.986,12.0,19.97,overcast clouds,Green,True,3
2022-06-26,17-04-27.282,22.0,19.97,overcast clouds,Red,False,0
2022-06-26,17-04-34.898,8.0,19.97,overcast clouds,Green,False,1
2022-06-26,17-05-47.161,70.0,19.94,overcast clouds,Red,True,5
2022-06-26,17-05-57.626,11.0,19.94,overcast clouds,Green,True,7
2022-06-26,17-07-08.534,69.0,19.94,overcast clouds,Red,False,1
2022-06-26,17-07-14.714,5.0,19.94,overcast clouds,Green,False,0
2022-06-26,17-07-17.039,2.0,19.94,overcast clouds,Red,False,0
2022-06-26,17-07-25.294,7.0,19.94,overcast clouds,Green,False,2
2022-06-26,17-07-41.568,16.0,19.94,overcast clouds,Red,False,0
2022-06-26,17-07-47.795,5.0,19.94,overcast clouds,Green,False,0
2022-06-26,17-08-10.483,21.0,19.94,overcast clouds,Red,False,0
2022-06-26,17-08-23.119,12.0,19.94,overcast clouds,Green,True,4
2022-06-26,17-08-38.520,14.0,19.94,overcast clouds,Red,False,0
2022-06-26,17-08-49.192,10.0,19.94,overcast clouds,Green,False,1
2022-06-26,17-09-12.853,22.0,19.95,overcast clouds,Red,False,0
2022-06-26,17-09-23.283,9.0,19.95,overcast clouds,Green,False,2
2022-06-26,17-09-38.812,15.0,19.95,overcast clouds,Red,True,4
2022-06-26,17-09-57.511,18.0,19.95,overcast clouds,Green,True,6
2022-06-26,17-10-19.275,21.0,19.95,overcast clouds,Red,False,0
2022-06-26,17-10-35.897,17.0,19.95,overcast clouds,Green,True,3
2022-06-26,17-10-56.136,18.0,19.95,overcast clouds,Red,False,0
2022-06-26,17-11-06.594,10.0,19.95,overcast clouds,Green,False,2
2022-06-26,17-11-10.454,2.0,19.95,overcast clouds,Red,False,1
2022-06-26,17-11-16.866,6.0,19.95,overcast clouds,Green,False,1
2022-06-26,17-11-49.457,30.0,19.95,overcast clouds,Red,False,0
2022-06-26,17-11-53.727,6.0,19.95,overcast clouds,Green,False,0
2022-06-26,17-12-01.692,6.0,19.95,overcast clouds,Red,False,0
2022-06-26,17-12-09.147,6.0,19.95,overcast clouds,Green,False,0
2022-06-26,17-12-13.023,2.0,19.95,overcast clouds,Red,True,2
2022-06-26,17-12-21.248,7.0,19.95,overcast clouds,Green,False,2
2022-06-26,17-12-46.004,23.0,19.95,overcast clouds,Red,False,0
2022-06-26,17-12-50.378,6.0,19.95,overcast clouds,Green,False,1
2022-06-26,17-13-40.338,49.0,19.95,overcast clouds,Red,False,0
2022-06-26,17-13-50.410,8.0,19.95,overcast clouds,Green,False,1
2022-06-26,17-14-06.989,15.0,19.95,overcast clouds,Red,False,0
2022-06-26,17-14-15.285,7.0,19.95,overcast clouds,Green,True,3
2022-06-26,17-15-07.729,51.0,19.95,overcast clouds,Red,False,0
2022-06-26,17-15-16.914,9.0,19.95,overcast clouds,Green,False,1
2022-06-26,17-15-31.353,13.0,19.95,overcast clouds,Red,False,0
2022-06-26,17-15-37.648,7.0,19.95,overcast clouds,Green,False,2
2022-06-26,17-15-53.477,13.0,19.95,overcast clouds,Red,False,0
2022-06-26,17-16-05.926,13.0,19.95,overcast clouds,Green,True,3
2022-06-26,17-16-31.170,24.0,19.97,overcast clouds,Red,False,0
2022-06-26,17-16-45.788,13.0,19.97,overcast clouds,Green,False,2
2022-06-26,17-17-04.368,18.0,19.97,overcast clouds,Red,False,0
2022-06-26,17-17-20.600,10.0,19.97,overcast clouds,Green,False,1
2022-06-26,17-18-09.708,52.0,19.97,overcast clouds,Red,False,0
2022-06-26,17-18-17.992,9.0,19.97,overcast clouds,Green,False,0
2022-06-26,17-18-57.728,39.0,19.97,overcast clouds,Red,False,0
2022-06-26,17-19-05.221,6.0,19.97,overcast clouds,Green,False,1
2022-06-26,17-19-53.864,48.0,19.95,overcast clouds,Red,True,2
2022-06-26,17-20-04.081,10.0,19.95,overcast clouds,Green,False,2
2022-06-26,17-20-24.561,18.0,19.95,overcast clouds,Red,False,0
2022-06-26,17-20-33.112,8.0,19.95,overcast clouds,Green,False,1
2022-06-26,17-20-45.922,12.0,19.95,overcast clouds,Red,False,1
2022-06-26,17-20-51.811,6.0,19.95,overcast clouds,Green,False,1
2022-06-26,21-18-41.877,52.0,18.98,overcast clouds,Red,False,0
2022-06-26,21-18-52.194,9.0,18.98,overcast clouds,Green,False,2
2022-06-26,21-20-27.969,95.0,18.86,overcast clouds,Red,False,1
2022-06-26,21-20-34.184,5.0,18.86,overcast clouds,Green,False,0
2022-06-26,21-20-48.642,13.0,18.86,overcast clouds,Red,False,0
2022-06-26,21-20-58.980,9.0,18.86,overcast clouds,Green,False,1
2022-06-26,21-21-27.986,29.0,18.86,overcast clouds,Red,False,0
2022-06-26,21-21-36.131,6.0,18.86,overcast clouds,Green,False,0
2022-06-26,21-22-09.591,34.0,18.86,overcast clouds,Red,False,1
2022-06-26,21-22-15.835,5.0,18.86,overcast clouds,Green,False,0
2022-06-26,21-22-38.304,20.0,18.86,overcast clouds,Red,True,10
2022-06-26,21-22-46.713,7.0,18.86,overcast clouds,Green,False,1
2022-06-26,21-23-05.697,20.0,18.86,overcast clouds,Red,False,0
2022-06-26,21-23-15.875,8.0,18.86,overcast clouds,Green,False,0
2022-06-26,21-24-38.866,81.0,18.86,overcast clouds,Red,False,1
2022-06-26,21-24-45.396,6.0,18.86,overcast clouds,Green,False,0
2022-06-26,21-25-13.436,29.0,18.86,overcast clouds,Red,False,1
2022-06-26,21-25-23.980,6.0,18.86,overcast clouds,Green,False,0
2022-06-26,21-25-27.138,5.0,18.86,overcast clouds,Red,False,0
2022-06-26,21-25-37.389,9.0,18.86,overcast clouds,Green,False,2
2022-06-26,21-26-06.702,28.0,18.87,overcast clouds,Red,False,1
2022-06-26,21-26-14.904,6.0,18.87,overcast clouds,Green,False,1
2022-06-26,21-30-31.936,257.0,18.88,overcast clouds,Red,False,0
2022-06-26,21-30-38.350,6.0,18.88,overcast clouds,Green,False,0
2022-06-26,21-31-15.199,36.0,18.88,overcast clouds,Red,False,0
2022-06-26,21-31-21.627,6.0,18.88,overcast clouds,Green,False,0
2022-06-26,21-32-00.571,37.0,18.84,overcast clouds,Red,False,0
2022-06-26,21-32-10.756,9.0,18.84,overcast clouds,Green,False,0
2022-06-26,21-34-05.902,115.0,18.62,overcast clouds,Red,False,1
2022-06-26,21-34-16.024,8.0,18.62,overcast clouds,Green,True,3
2022-06-26,21-35-59.079,101.0,18.69,overcast clouds,Red,False,0
2022-06-26,21-36-03.499,6.0,18.69,overcast clouds,Green,False,1
2022-06-26,21-36-34.398,28.0,18.69,overcast clouds,Red,False,0
2022-06-26,21-36-38.538,3.0,18.69,overcast clouds,Green,False,1
2022-06-26,21-36-38.846,1,18.69,overcast clouds,Red,False,0
2022-06-26,21-36-40.804,1.0,18.69,overcast clouds,Green,False,0
2022-06-26,21-37-10.528,28.0,18.69,overcast clouds,Red,False,0
2022-06-26,21-37-18.807,7.0,18.69,overcast clouds,Green,False,2
2022-06-27,06-47-15.034,13.0,15.59,overcast clouds,Red,False,1
2022-06-27,06-47-24.963,9.0,15.59,overcast clouds,Green,False,1
2022-06-27,06-47-41.424,15.0,15.59,overcast clouds,Red,False,0
2022-06-27,06-47-52.197,10.0,15.59,overcast clouds,Green,False,2
2022-06-27,06-48-08.502,14.0,15.59,overcast clouds,Red,False,0
2022-06-27,06-48-22.039,13.0,15.57,overcast clouds,Green,True,4
2022-06-27,06-49-32.502,69.0,15.55,overcast clouds,Red,False,0
2022-06-27,06-49-49.173,17.0,15.55,overcast clouds,Green,True,8
2022-06-27,06-50-05.892,15.0,15.55,overcast clouds,Red,False,0
2022-06-27,06-50-32.870,27.0,15.55,overcast clouds,Green,True,9
2022-06-27,06-50-49.422,15.0,15.62,overcast clouds,Red,True,14
2022-06-27,06-51-03.842,13.0,15.62,overcast clouds,Green,True,5
2022-06-27,06-51-28.664,23.0,15.62,overcast clouds,Red,True,3
2022-06-27,06-51-50.544,21.0,15.62,overcast clouds,Green,True,12
2022-06-27,06-52-05.018,15.0,15.62,overcast clouds,Red,True,10
2022-06-27,06-52-09.135,3.0,15.62,overcast clouds,Green,True,4
2022-06-27,06-52-11.225,1.0,15.62,overcast clouds,Red,True,2
2022-06-27,06-52-11.534,1,15.62,overcast clouds,Green,False,0
2022-06-27,06-52-13.336,1,15.62,overcast clouds,Red,False,1
2022-06-27,06-52-17.554,3.0,15.62,overcast clouds,Green,False,0
2022-06-27,06-52-34.234,15.0,15.62,overcast clouds,Red,False,0
2022-06-27,06-52-44.668,9.0,15.62,overcast clouds,Green,False,2
2022-06-27,06-53-22.091,37.0,15.62,overcast clouds,Red,True,2
2022-06-27,06-53-34.739,12.0,15.62,overcast clouds,Green,True,3
2022-06-27,06-53-38.726,2.0,15.62,overcast clouds,Red,False,0
2022-06-27,06-53-47.079,9.0,15.62,overcast clouds,Green,False,2
2022-06-27,06-54-20.323,31.0,15.62,overcast clouds,Red,True,5
2022-06-27,06-54-28.788,8.0,15.62,overcast clouds,Green,False,2
2022-06-27,06-54-56.830,26.0,15.62,overcast clouds,Red,False,0
2022-06-27,06-55-03.353,8.0,15.62,overcast clouds,Green,False,0
2022-06-27,06-55-17.689,12.0,15.62,overcast clouds,Red,True,7
2022-06-27,06-55-32.593,14.0,15.63,overcast clouds,Green,True,5
2022-06-27,06-55-54.532,20.0,15.63,overcast clouds,Red,True,7
2022-06-27,06-56-00.833,5.0,15.63,overcast clouds,Green,False,0
2022-06-27,06-56-29.985,29.0,15.63,overcast clouds,Red,False,1
2022-06-27,06-56-40.563,9.0,15.63,overcast clouds,Green,False,1
2022-06-27,06-56-55.147,15.0,15.63,overcast clouds,Red,True,11
2022-06-27,06-57-06.066,10.0,15.63,overcast clouds,Green,True,5
2022-06-27,06-57-24.402,16.0,15.63,overcast clouds,Red,True,2
2022-06-27,06-57-34.883,9.0,15.63,overcast clouds,Green,True,3
2022-06-27,06-58-10.574,35.0,15.67,overcast clouds,Red,False,0
2022-06-27,06-58-21.362,10.0,15.67,overcast clouds,Green,False,1
2022-06-27,06-58-35.671,14.0,15.67,overcast clouds,Red,False,1
2022-06-27,06-58-50.665,14.0,15.67,overcast clouds,Green,False,2
2022-06-27,06-59-15.635,24.0,15.68,overcast clouds,Red,True,9
2022-06-27,06-59-26.274,10.0,15.68,overcast clouds,Green,True,6
2022-06-27,06-59-28.023,1,15.68,overcast clouds,Red,False,1
2022-06-27,06-59-40.569,11.0,15.68,overcast clouds,Green,True,4
2022-06-27,07-00-15.987,35.0,15.68,overcast clouds,Red,True,11
2022-06-27,07-00-26.381,9.0,15.68,overcast clouds,Green,True,3
2022-06-27,07-00-38.813,13.0,15.68,overcast clouds,Red,True,12
2022-06-27,07-00-49.164,9.0,15.68,overcast clouds,Green,False,2
2022-06-27,07-01-32.946,43.0,15.68,overcast clouds,Red,True,29
2022-06-27,07-01-49.655,16.0,15.68,overcast clouds,Green,True,5
2022-06-27,07-02-31.735,40.0,15.68,overcast clouds,Red,False,0
2022-06-27,07-03-00.317,28.0,15.78,overcast clouds,Green,True,12
2022-06-27,07-03-29.183,28.0,15.78,overcast clouds,Red,True,3
2022-06-27,07-03-41.558,11.0,15.78,overcast clouds,Green,False,2
2022-06-27,07-03-56.174,13.0,15.78,overcast clouds,Red,False,0
2022-06-27,07-04-04.586,7.0,15.78,overcast clouds,Green,False,2
2022-06-27,07-04-08.803,3.0,15.78,overcast clouds,Red,False,0
2022-06-27,07-04-09.729,2.0,15.78,overcast clouds,Green,False,1
2022-06-27,07-04-10.795,1,15.78,overcast clouds,Red,False,0
2022-06-27,07-04-19.137,7.0,15.78,overcast clouds,Green,False,2
2022-06-27,07-04-35.965,15.0,15.78,overcast clouds,Red,False,0
2022-06-27,07-04-46.459,9.0,15.78,overcast clouds,Green,False,1
2022-06-27,07-05-00.970,15.0,15.78,overcast clouds,Red,False,1
2022-06-27,07-05-09.376,7.0,15.78,overcast clouds,Green,False,1
2022-06-27,07-05-40.731,29.0,15.78,overcast clouds,Red,False,1
2022-06-27,07-05-46.876,7.0,15.78,overcast clouds,Green,False,2
2022-06-27,07-06-01.346,13.0,15.78,overcast clouds,Red,False,0
2022-06-27,07-06-13.916,11.0,15.87,overcast clouds,Green,False,1
2022-06-27,07-06-30.401,15.0,15.87,overcast clouds,Red,False,0
2022-06-27,07-06-53.231,23.0,15.87,overcast clouds,Green,True,3
2022-06-27,07-07-14.134,20.0,15.87,overcast clouds,Red,True,10
2022-06-27,07-07-28.816,13.0,15.87,overcast clouds,Green,True,3
2022-06-27,07-07-41.077,12.0,15.87,overcast clouds,Red,True,2
2022-06-27,07-07-47.503,6.0,15.87,overcast clouds,Green,False,1
2022-06-27,07-08-03.715,14.0,15.87,overcast clouds,Red,False,0
2022-06-27,07-08-08.027,4.0,15.87,overcast clouds,Green,True,4
2022-06-27,07-08-09.954,1,15.87,overcast clouds,Red,False,1
2022-06-27,07-08-33.015,22.0,15.87,overcast clouds,Green,True,6
2022-06-27,07-08-57.467,24.0,15.87,overcast clouds,Red,True,5
2022-06-27,07-09-10.130,12.0,15.87,overcast clouds,Green,False,2
2022-06-27,07-09-47.305,36.0,15.87,overcast clouds,Red,False,0
2022-06-27,07-09-57.635,9.0,15.87,overcast clouds,Green,True,3
2022-06-27,07-10-26.717,27.0,15.87,overcast clouds,Red,False,0
2022-06-27,07-10-34.937,9.0,15.87,overcast clouds,Green,False,1
2022-06-27,07-10-49.469,13.0,15.87,overcast clouds,Red,False,0
2022-06-27,07-11-00.359,10.0,15.87,overcast clouds,Green,False,2
2022-06-27,07-11-14.755,13.0,15.87,overcast clouds,Red,False,1
2022-06-27,07-11-23.115,9.0,15.87,overcast clouds,Green,False,1
2022-06-27,07-11-33.214,8.0,15.87,overcast clouds,Red,False,0
2022-06-27,07-11-37.605,4.0,15.87,overcast clouds,Green,False,2
2022-06-27,07-11-39.423,1,15.87,overcast clouds,Red,False,1
2022-06-27,07-11-41.696,2.0,15.87,overcast clouds,Green,False,1
2022-06-27,07-12-10.419,26.0,15.87,overcast clouds,Red,True,6
2022-06-27,07-12-33.371,24.0,15.87,overcast clouds,Green,True,9
2022-06-27,07-13-08.249,32.0,15.87,overcast clouds,Red,False,0
2022-06-27,07-13-18.762,10.0,15.87,overcast clouds,Green,False,1
2022-06-27,07-13-39.082,20.0,15.87,overcast clouds,Red,False,0
2022-06-27,07-13-49.650,10.0,15.87,overcast clouds,Green,True,4
2022-06-27,07-14-22.441,30.0,15.87,overcast clouds,Red,False,0
2022-06-27,07-14-30.715,9.0,15.87,overcast clouds,Green,False,2
2022-06-27,07-14-43.415,12.0,15.87,overcast clouds,Red,True,8
2022-06-27,07-14-51.725,7.0,15.87,overcast clouds,Green,False,0
2022-06-27,07-15-16.291,22.0,15.87,overcast clouds,Red,False,0
2022-06-27,07-15-25.065,9.0,15.86,overcast clouds,Green,True,3
2022-06-27,07-15-30.933,5.0,15.86,overcast clouds,Red,False,0
2022-06-27,07-15-37.106,5.0,15.86,overcast clouds,Green,False,0
2022-06-27,07-15-51.718,13.0,15.86,overcast clouds,Red,False,0
2022-06-27,07-16-02.005,9.0,15.86,overcast clouds,Green,False,2
2022-06-27,07-16-18.771,16.0,15.86,overcast clouds,Red,False,1
2022-06-27,07-16-29.277,11.0,15.86,overcast clouds,Green,True,5
2022-06-27,07-17-00.539,28.0,15.86,overcast clouds,Red,False,0
2022-06-27,07-17-09.153,10.0,15.86,overcast clouds,Green,True,4
2022-06-27,07-17-30.087,19.0,15.86,overcast clouds,Red,True,13
2022-06-27,07-17-44.608,13.0,15.86,overcast clouds,Green,True,3
2022-06-27,07-18-19.695,34.0,15.86,overcast clouds,Red,True,4
2022-06-27,07-18-30.231,10.0,15.86,overcast clouds,Green,True,3
2022-06-27,07-19-05.140,34.0,15.87,overcast clouds,Red,True,9
2022-06-27,07-19-11.664,6.0,15.87,overcast clouds,Green,False,1
2022-06-27,07-19-30.322,17.0,15.87,overcast clouds,Red,False,0
2022-06-27,07-19-57.318,27.0,15.87,overcast clouds,Green,True,8
2022-06-27,07-20-26.037,26.0,15.87,overcast clouds,Red,False,0
2022-06-27,07-20-40.521,13.0,15.87,overcast clouds,Green,False,2
2022-06-27,07-20-52.848,13.0,15.87,overcast clouds,Red,True,8
2022-06-27,07-21-03.378,10.0,15.87,overcast clouds,Green,False,1
2022-06-27,07-21-21.804,16.0,15.87,overcast clouds,Red,False,0
